time	V(a,b)	V(a,n)	V(b,n)	V(c,n)	I(Ra)	I(Rla)
4.418710000000001e-002	-2.960755e+002	-2.034126e+002	9.266289e+001	1.107497e+002	-9.999073e+000	-7.678474e+000
4.418730000000000e-002	-2.960309e+002	-2.034595e+002	9.257146e+001	1.108880e+002	-9.999075e+000	-7.678512e+000
4.418770000000000e-002	-2.960865e+002	-2.035532e+002	9.253323e+001	1.110200e+002	-9.999086e+000	-7.678589e+000
4.418799999999999e-002	-2.962289e+002	-2.036235e+002	9.260535e+001	1.110182e+002	-9.999090e+000	-7.678648e+000
4.419503434473051e-002	-3.005927e+002	-2.052723e+002	9.532037e+001	1.099519e+002	-9.999081e+000	-7.680457e+000
4.420206868946102e-002	-3.049687e+002	-2.069178e+002	9.805085e+001	1.088670e+002	-9.999072e+000	-7.682892e+000
4.420910303419154e-002	-3.093569e+002	-2.085601e+002	1.007968e+002	1.077633e+002	-9.999062e+000	-7.685955e+000
4.421613737892205e-002	-3.137573e+002	-2.101991e+002	1.035582e+002	1.066409e+002	-9.999053e+000	-7.689644e+000
4.422317172365257e-002	-3.181700e+002	-2.118349e+002	1.063351e+002	1.054998e+002	-9.999044e+000	-7.693961e+000
4.423020606838308e-002	-3.225948e+002	-2.134674e+002	1.091275e+002	1.043399e+002	-9.999034e+000	-7.698904e+000
4.423724041311360e-002	-3.270319e+002	-2.150966e+002	1.119353e+002	1.031613e+002	-9.999024e+000	-7.704475e+000
4.427600000000000e-002	-3.514959e+002	-2.240379e+002	1.274580e+002	9.657993e+001	-9.998974e+000	-7.738483e+000
4.427610000000000e-002	-3.515593e+002	-2.240608e+002	1.274985e+002	9.656221e+001	-9.998973e+000	-7.738597e+000
4.427630000000001e-002	-3.516184e+002	-2.240726e+002	1.275458e+002	9.652681e+001	-8.332253e+000	-7.738826e+000
4.427670000000000e-002	-3.514473e+002	-2.239516e+002	1.274957e+002	9.645590e+001	-2.141582e+000	-7.739282e+000
4.427700000000000e-002	-3.511176e+002	-2.237601e+002	1.273574e+002	9.640269e+001	1.342561e-003	-7.739622e+000
4.429500000000000e-002	-3.261732e+002	-2.096715e+002	1.165018e+002	9.316969e+001	1.258029e-003	-7.753370e+000
4.429510000000000e-002	-3.260348e+002	-2.095931e+002	1.164416e+002	9.315152e+001	1.257559e-003	-7.753410e+000
4.429530000000001e-002	-3.258255e+002	-2.094703e+002	1.163552e+002	9.311514e+001	-1.665460e+000	-7.753489e+000
4.429570000000001e-002	-3.256961e+002	-2.093692e+002	1.163269e+002	9.304237e+001	-7.856122e+000	-7.753645e+000
4.429600000000000e-002	-3.258006e+002	-2.093942e+002	1.164064e+002	9.298781e+001	-9.999043e+000	-7.753761e+000
4.430785714285714e-002	-3.333557e+002	-2.120773e+002	1.212784e+002	9.079896e+001	-9.999027e+000	-7.759843e+000
4.431971428571429e-002	-3.409139e+002	-2.147510e+002	1.261629e+002	8.858803e+001	-9.999012e+000	-7.767133e+000
4.433157142857143e-002	-3.484750e+002	-2.174150e+002	1.310600e+002	8.635502e+001	-9.998996e+000	-7.775630e+000
4.434342857142858e-002	-3.560392e+002	-2.200696e+002	1.359696e+002	8.409994e+001	-9.998980e+000	-7.785336e+000
4.435528571428572e-002	-3.636064e+002	-2.227146e+002	1.408918e+002	8.182277e+001	-9.998965e+000	-7.796249e+000
4.436714285714286e-002	-3.711766e+002	-2.253501e+002	1.458265e+002	7.952353e+001	-9.998950e+000	-7.808370e+000
4.437900000000000e-002	-3.787499e+002	-2.279760e+002	1.507738e+002	7.720221e+001	-9.998935e+000	-7.821699e+000
4.437910000000001e-002	-3.788135e+002	-2.279980e+002	1.508155e+002	7.718248e+001	-9.998934e+000	-7.821823e+000
4.437930000000001e-002	-3.789071e+002	-2.280420e+002	1.508651e+002	7.717688e+001	-9.998946e+000	-7.822069e+000
4.437970000000001e-002	-3.789497e+002	-2.281299e+002	1.508197e+002	7.731023e+001	-9.998991e+000	-7.822563e+000
4.438000000000000e-002	-3.788808e+002	-2.281959e+002	1.506849e+002	7.751100e+001	-9.999006e+000	-7.822934e+000
4.438571428571429e-002	-3.767449e+002	-2.294477e+002	1.472972e+002	8.215056e+001	-9.998997e+000	-7.830323e+000
4.439142857142858e-002	-3.746069e+002	-2.306957e+002	1.439112e+002	8.678447e+001	-9.998987e+000	-7.837957e+000
4.439714285714286e-002	-3.724668e+002	-2.319398e+002	1.405271e+002	9.141272e+001	-9.998978e+000	-7.845837e+000
4.440285714285715e-002	-3.703246e+002	-2.331800e+002	1.371446e+002	9.603533e+001	-9.998968e+000	-7.853961e+000
4.440857142857143e-002	-3.681803e+002	-2.344163e+002	1.337640e+002	1.006523e+002	-9.998959e+000	-7.862331e+000
4.441428571428572e-002	-3.660338e+002	-2.356487e+002	1.303851e+002	1.052636e+002	-9.998949e+000	-7.870946e+000
4.442000000000000e-002	-3.638853e+002	-2.368773e+002	1.270080e+002	1.098692e+002	-9.998940e+000	-7.879806e+000
4.442010000000000e-002	-3.638477e+002	-2.368987e+002	1.269490e+002	1.099496e+002	-9.998940e+000	-7.879965e+000
4.442030000000001e-002	-3.637386e+002	-2.369076e+002	1.268310e+002	1.100766e+002	-8.332212e+000	-7.880286e+000
4.442070000000001e-002	-3.633759e+002	-2.367810e+002	1.265949e+002	1.101860e+002	-2.141514e+000	-7.880924e+000
4.442100000000000e-002	-3.630030e+002	-2.365852e+002	1.264179e+002	1.101673e+002	1.419512e-003	-7.881402e+000
4.446699999999999e-002	-2.993143e+002	-1.998594e+002	9.945490e+001	1.004045e+002	1.199157e-003	-7.910737e+000
4.446730000000000e-002	-2.989001e+002	-1.996197e+002	9.928049e+001	1.003391e+002	1.197718e-003	-7.910647e+000
4.446748729518803e-002	-2.986662e+002	-1.994946e+002	9.917165e+001	1.003229e+002	-2.425913e+000	-7.910590e+000
4.446768585139072e-002	-2.984929e+002	-1.994367e+002	9.905626e+001	1.003804e+002	-7.570899e+000	-7.910528e+000
4.446787331010252e-002	-2.983994e+002	-1.994521e+002	9.894733e+001	1.005048e+002	-9.999099e+000	-7.910470e+000
4.446799999999999e-002	-2.983526e+002	-1.994789e+002	9.887372e+001	1.006051e+002	-9.999099e+000	-7.910430e+000
4.447428571428571e-002	-2.960375e+002	-2.008061e+002	9.523142e+001	1.055747e+002	-9.999088e+000	-7.908892e+000
4.448057142857143e-002	-2.937331e+002	-2.021336e+002	9.159947e+001	1.105342e+002	-9.999078e+000	-7.907712e+000
4.448685714285714e-002	-2.914394e+002	-2.034615e+002	8.797789e+001	1.154836e+002	-9.999068e+000	-7.906891e+000
4.449314285714285e-002	-2.891563e+002	-2.047896e+002	8.436665e+001	1.204230e+002	-9.999057e+000	-7.906428e+000
4.449942857142857e-002	-2.868838e+002	-2.061180e+002	8.076578e+001	1.253523e+002	-9.999047e+000	-7.906325e+000
4.450571428571428e-002	-2.846220e+002	-2.074467e+002	7.717526e+001	1.302715e+002	-9.999037e+000	-7.906580e+000
4.451200000000000e-002	-2.823709e+002	-2.087758e+002	7.359509e+001	1.351807e+002	-9.999026e+000	-7.907193e+000
4.451210000000000e-002	-2.823352e+002	-2.087969e+002	7.353835e+001	1.352585e+002	-9.999026e+000	-7.907209e+000
4.451230000000001e-002	-2.822979e+002	-2.088391e+002	7.345877e+001	1.353804e+002	-9.999037e+000	-7.907241e+000
4.451270000000000e-002	-2.823678e+002	-2.089237e+002	7.344417e+001	1.354795e+002	-9.999075e+000	-7.907307e+000
4.451300000000000e-002	-2.825211e+002	-2.089870e+002	7.353401e+001	1.354530e+002	-9.999087e+000	-7.907357e+000
4.452414285714285e-002	-2.898542e+002	-2.113386e+002	7.851563e+001	1.328230e+002	-9.999073e+000	-7.910519e+000
4.453528571428571e-002	-2.972095e+002	-2.136846e+002	8.352492e+001	1.301597e+002	-9.999059e+000	-7.914694e+000
4.454642857142856e-002	-3.045867e+002	-2.160249e+002	8.856187e+001	1.274630e+002	-9.999045e+000	-7.919882e+000
4.455757142857143e-002	-3.119860e+002	-2.183596e+002	9.362648e+001	1.247331e+002	-9.999031e+000	-7.926083e+000
4.456871428571428e-002	-3.194074e+002	-2.206886e+002	9.871875e+001	1.219699e+002	-9.999016e+000	-7.933298e+000
4.457985714285714e-002	-3.268508e+002	-2.230121e+002	1.038387e+002	1.191734e+002	-9.999001e+000	-7.941526e+000
4.459099999999999e-002	-3.343162e+002	-2.253299e+002	1.089863e+002	1.163436e+002	-9.998986e+000	-7.950768e+000
4.459110000000000e-002	-3.343832e+002	-2.253506e+002	1.090327e+002	1.163179e+002	-9.998986e+000	-7.950861e+000
4.459130000000000e-002	-3.344497e+002	-2.253581e+002	1.090915e+002	1.162666e+002	-8.332263e+000	-7.951047e+000
4.459170000000000e-002	-3.342933e+002	-2.252286e+002	1.090647e+002	1.161638e+002	-2.141578e+000	-7.951418e+000
4.459199999999999e-002	-3.339746e+002	-2.250307e+002	1.089439e+002	1.160868e+002	1.350185e-003	-7.951695e+000
4.461500000000000e-002	-3.029634e+002	-2.065385e+002	9.642487e+001	1.101136e+002	1.239230e-003	-7.961885e+000
4.461510000000001e-002	-3.028287e+002	-2.064581e+002	9.637065e+001	1.100874e+002	1.238748e-003	-7.961882e+000
4.461530000000001e-002	-3.026271e+002	-2.063311e+002	9.629608e+001	1.100349e+002	-1.665481e+000	-7.961875e+000
4.461570000000001e-002	-3.025132e+002	-2.062216e+002	9.629158e+001	1.099300e+002	-7.856152e+000	-7.961860e+000
